Contig	TXAS01	TXAS02	TXAS06	TXAS09	TXAS10	TXAS11	TXAS12	TXAS14	TXAS15	TXAS18	TXAS20	TXAS21	TXAS24	TXAS25	TXAS29	TXAS30	TXAS31	TXAS33	TXAS35	TXAS39	TXAS42	TXAS44	TXAS46	TXAS47	TXAS48	TXAS50	TXAS51	TXAS52	TXAS53	TXHC02	TXHC03	TXHC04	TXHC05	TXHC06	TXHC08	TXHC10	TXHC12	TXHC13	TXHC15	TXHC16	TXHC17	TXHC18	TXHC19	TXHC20	TXHC21	TXHC22	TXHC23	TXHC24	TXHC25	TXHC26	TXHC27	TXHC28	TXHC29	TXHC30	TXHC31	TXHC32	TXHC33	TXHC35
vOUT853	4	0	2	36	343	125	9	119	12	556	548	326	10	71	19	77	181	9428	2187	141	1429	2652	206	57	849	0	328	204	451	494	247	1987	853	1944	676	2386	3	1054	209	43	36	352	137	17	419	3	247	2718	1045	11	5	193	29	42	63	14	184	11891
vOUT854	0	5	379139	0	20850	3	0	4	0	0	0	0	0	117	0	0	0	15640	0	331473	5	0	0	0	0	4	3	2093	0	4	0	60	3	0	0	0	4981	0	3	1	0	0	29038	0	2658	0	0	0	0	0	11125	33	214	0	7	0	0	0
vOUT855	3906	39	79	1340	1956	2236	5	601	0	3049	15389	8157	3371	3518	535	166	611	20590	1462	2197	413	2678	70160	21572	5977	6099	1289	4	772	1082	3912	2216	3674	1420	1720	1100	218	3217	538	9	26	6417	1054	2567	3157	414	518	2895	12786	44	25	1625	4170	1058	7660	93	7509	1108
vOUT856	8787	14412	2514	576	11562	3076	881	24346	22	7254	0	7761	7249	194	2075	666	37175	73199	3261	56564	4960	31141	514	12525	3486	5	1327	3898	11012	3456	25542	36391	33	34956	28213	34932	10344	28708	26224	2522	5626	3240	11825	132	941	3759	6166	10629	2671	2509	138	35892	96	17525	11808	418	3306	655
vOUT857	0	0	0	0	12	32	0	0	0	2737	0	0	0	102	0	0	0	7419	0	0	2	6255	0	0	0	0	7695	0	2177	184	0	13	360	163	107	553	0	179	1	0	0	0	0	0	199	0	0	705	2159	0	4	869	0	0	0	0	0	3577
vOUT858	1327	3130	404	389	856	949	1057	612	6909	1643	11537	10982	2524	1072	1114	2796	4083	11417	1717	885	7808	2060	688	7874	7886	5936	2978	10853	5543	1484	1037	431	2795	5368	657	334	1687	1125	2877	7152	20071	2789	13847	22902	2283	11320	5157	1427	338	818	304	3758	6101	11122	22371	6177	2517	628
vOUT859	516	0	36	3	16511	0	2189	0	0	205	19422	16	876	872	29	0	0	21178	199	625	14369	1	0	3341	2882	0	46	1	0	0	1	0	2	6830	2	310	17724	2105	2840	0	0	0	415	41	0	12822	148	829	1	0	673	805	681	0	185	1	34167	1702
vOUT86	42897	26969	44925	4187	7775	6410	8351	17633	43	3096	527	6531	111	1454	166	14189	9645	12474	1272	8682	31083	7491	2061	24032	1012	91	3825	245	7	2960	289	4307	81	4513	20862	8932	12769	1933	14285	24	10535	15579	11041	5496	451	207	1932	16559	294	79	4460	4923	9544	11214	5835	2916	3650	4271
vOUT860	4	248	95	46	3	523	0	39	0	131	412	260	0	3	39	0	0	5075	6	1273	0	48	1740	357	4130	0	70	271	749	230	51	682	534	253	1257	584	756	862	282	0	231	332	745	43	509	0	7928	271	436	33	0	324	72	308	119	1	2851	225
vOUT861	0	0	0	75	38	74	0	28	0	713	965	0	0	649	0	1	0	32671	319	4284	271	6578	0	1038	9749	0	109	225	2970	392	1463	9962	1145	205	608	67	3	183	4059	0	5	87	0	4	16	0	0	19	6	0	0	714	0	0	8	0	0	3930
vOUT862	55	0	1	577	7	4	2	3909	0	4920	31	9	456	30	144	0	3021	10651	55	13	8	6249	6	47	26	0	110	0	199	355	4	724	18	3496	485	1282	0	170	28	2	22	232	166	0	818	46	9	32	15	26	3	591	0	0	73	0	73	405
vOUT863	1242	153	5	100	27	402	0	0	0	261	929	2279	991	172	20	1	10	23325	198	0	168	183	50	39	43	0	361	0	4789	1349	1	250	299	223	4	168	1081	117	1	126	178	235	1021	61	467	955	12	649	47	0	10	1186	1	64	0	31	0	589
vOUT864	0	0	201	260	405	0	0	312	0	274	2343	0	2	557	0	0	0	8118	0	5151	884	568	1	21	1805	0	38	144	0	31	0	5	1	181	282	0	0	444	405	0	12	0	0	0	5024	0	0	12163	2	0	0	0	3329	22	123	5	695	452
vOUT865	0	0	82	0	0	0	0	1	0	0	28	0	0	0	0	0	0	5831	0	539	2	3	4	0	1	0	0	1	0	0	7	1	9	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	21	7	0	2	0
vOUT866	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13718	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	6	3	0	0	24	0	0	0	0	0	11	0	0	3	0
vOUT867	0	15	0	23	4	6	21	11	0	11	163	61	23	27	4	0	0	5264	5	22	1	20	11	78	100	0	55	9	10	25	23	23	55	56	9	8	7	23	65	104	61	92	102	101	129	1	9	6	25	30	6	136	206	148	21	152	12	126
vOUT868	0	0	0	0	0	0	0	0	0	58	1	0	0	2	0	0	0	18351	0	5	0	0	0	0	0	0	1	0	1	0	2287	0	0	3	0	0	0	0	0	0	0	0	19	0	0	0	0	4	0	0	0	19	20	0	0	0	245	16
vOUT869	0	0	0	0	0	0	0	0	0	0	0	47	2	0	0	0	0	5407	29	1495	0	0	0	0	0	0	0	0	0	6	0	11	0	3	0	0	0	0	0	0	0	0	0	0	1159	0	1	1	0	0	0	0	0	0	0	0	0	722
vOUT87	890	6911	6180	3464	5940	2683	9017	4125	1644	8992	93782	12010	18549	8731	6488	34417	10543	13519	6709	10560	2526	13727	98949	10595	4193	1223	15144	16949	18151	13993	9416	6325	40701	11999	3522	8686	11635	15556	6679	7155	28427	36174	60324	19917	168773	9793	13094	20562	50464	29292	1905	23003	64605	49572	17601	20292	69610	4339
vOUT870	755	4075	6	6723	1839	1668	1654	795	3118	4390	34253	13755	2250	5550	979	2810	3134	23389	4799	5024	6690	7043	10239	3694	7811	32	5409	14961	15400	3104	7319	2366	6131	8188	1847	1815	1397	4567	11018	0	11649	7630	8726	9816	8309	2	9904	9575	4672	4863	287	6868	9730	8478	27312	2888	3309	3207
vOUT871	0	0	0	691	0	268	0	804	0	30	112	0	434	104	0	0	0	5451	193	0	0	873	1552	686	141	0	191	0	6	45	222	126	1394	649	0	1511	0	0	0	0	10	148	23	0	559	1360	167	724	9219	1	7	316	16	0	0	0	0	21
vOUT872	0	0	0	0	0	0	2	0	0	1	0	0	9	0	0	0	0	11815	0	0	0	5	0	0	9	0	452	0	502	1	17	0	20	5	2	11	85	2554	14	0	0	27	0	0	394	0	17	0	64	0	0	1427	0	0	0	0	0	0
vOUT873	0	0	0	49	0	4	0	28	0	0	0	0	0	0	0	0	0	164557	0	0	0	1021	0	0	40	0	1	4	0	0	0	4	30	4	0	16	0	1	0	0	0	0	1077	0	151	0	0	0	13	0	0	1062	0	0	0	0	0	51
vOUT874	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2749	0	0	0	895	0	0	0	0	0	0	0	0	9406	0	0	0	0	0	0	0	0	0	1	0	0	0	49	0	0	0	1696	0	0	0	0	0	0	0	0	0
vOUT875	0	2	0	0	0	38	654	0	0	188	815	2054	0	9	0	0	0	2766	90	0	0	0	0	53	575	0	364	1348	0	951	0	0	628	41	74	120	0	0	26	0	0	3	691	0	0	0	0	462	129	0	295	67	1	0	0	2020	0	0
vOUT876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9824	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0
vOUT877	13	0	0	18	18	20	0	17	0	18	13	0	24	5909	3	41	21	13041	1569	0	0	121	276	41	28	0	0	0	33	21	1005	594	143	1043	2	297	0	6	0	0	1	503	11	6	10	0	268	1431	395	0	7	445	0	0	0	0	6	18
vOUT878	0	1	0	0	59	0	1477	19	0	1	0	61	47	3	4	0	0	1852	31	269	0	4	17	0	150	0	89	1253	6	14	0	0	251	11	11	46	373	8	0	0	63	0	104	0	1	0	0	7	48	0	0	5	0	56	0	0	0	11
vOUT879	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6409	0	5	0	0	0	2	7	0	0	0	0	25	0	1761	0	85	0	3	0	0	0	0	0	0	0	0	2053	0	0	1	0	0	0	596	0	0	0	0	0	0
vOUT88	79526	39348	77039	3077	33682	4738	19652	51936	792	9286	3925	17376	328	3603	498	26955	21380	29059	3911	18614	66609	9649	3245	56707	7879	5	8048	1244	2585	11101	4951	11086	3195	27923	36377	27017	53419	14628	28285	313	8599	26826	16414	7665	924	2872	6942	29887	1299	1618	442	14848	20298	22025	12250	5377	11429	9450
vOUT880	0	193	0	2	0	23	0	27	0	148	198	3	0	188	57	0	0	4954	78	1	46	155	325	31	17	0	24	6	125	2	149	129	0	26	2	12	8	18	0	0	85	208	1028	171	554	0	28	251	21	0	0	0	3	7	85	0	283	1
vOUT881	4	6	3	3	1	2	31	0	0	139	10	0	2	24	1287	3	0	3112	0	169	0	0	0	1	7	0	19	0	453	10	454	22	0	1	1	0	38	180	0	0	0	0	204	1	12	0	0	0	33	53	0	285	0	3220	0	0	14	190
vOUT882	163	230	74	407	271	113	171	129	0	600	12514	803	0	189	357	0	292	1272	11	660	195	155	946	1968	1985	0	2354	2414	1055	839	644	1644	5026	1228	476	256	116	2294	174	0	1442	2389	2200	635	766	3187	419	405	23	73	8	3223	593	1783	0	0	651	653
vOUT883	9	0	0	7	314	0	136	0	241	9	10	18	0	0	0	0	0	1685	0	127	47	0	8	0	43	0	3	0	255	1	0	0	12	102	120	51	14	0	172	0	0	0	0	137	22	0	0	0	5	0	3	149	3758	0	0	17	414	29
vOUT884	0	0	0	1	21	5	33	197	0	140	39	3	43	256	25	0	14	3102	35	0	0	67	0	0	2	0	4	0	42	80	0	118	29	417	0	81	0	27	0	0	0	0	723	6	12	0	0	21	0	18	0	5	75	10	0	0	2	15
vOUT885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	735	0	0	203	0	0	0	36	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0
vOUT886	180	0	0	1	780	0	0	23	0	445	0	0	0	11	0	0	0	2408	0	9	239	0	1	0	16	0	0	52	6	85	0	7	1986	29	985	0	0	0	0	0	0	9	0	0	31	0	0	0	14	9	0	0	0	0	0	3	0	0
vOUT887	0	10	1	9	2102	0	0	10	0	0	91	5387	0	0	0	2	9	1755	0	0	6	1	3	2	44	0	6	1981	0	0	2346	7	84	93	0	1	0	1539	2	2	1	1	67	20	36	12	0	0	0	2	12	1	0	0	1	0	77	0
vOUT888	1632	1245	2034	3553	1100	1075	480	3608	4	10222	118265	1100	5233	5295	1447	7249	6020	3883	2788	4281	11321	32715	1043	5610	6006	479	6755	7610	2255	7297	1609	3958	8436	7302	921	8503	4894	3877	3049	127	3329	14053	10093	948	12541	231	5654	18179	7596	335	1428	4030	5025	5234	2750	47	10784	2693
vOUT889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
vOUT89	2	40	2438834	0	25369	146	67	31	0	0	0	0	0	92	0	0	0	2932	0	200851	7	62	0	0	0	1	10	502	12	5	9	358	6	0	0	0	6475	0	16	1	0	0	29406	0	2018	0	0	0	0	0	12589	135	159	0	4	0	0	0
vOUT890	25	6	50	62	31	74	0	25	0	219	8	0	30	51	32	0	6	487	41	1979	68	429	4	13	53	0	319	844	1728	272	116	153	350	75	33	38	0	240	18	0	5	83	9	0	1125	0	67	1220	298	0	0	266	0	157	6	0	3	32
vOUT891	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4732	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	5	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
vOUT892	254	157	0	54	112	117	0	113	0	555	1267	827	73	399	150	0	368	718	150	223	22	371	2586	278	323	39	44	43	720	218	714	512	607	169	200	179	71	272	212	8	5	392	90	54	657	74	240	252	290	4	11	297	400	0	276	17	554	110
vOUT893	30	87	894	524	359	85	65	187	7	157198	1396	29	665345	388117	93969	4	4600	1165226	5271193	672	20	1406	6559	125	3065	13	221927	1162	1028336	390776	148876	1893	2538	504056	665	125590	386	740	423	17	138	1862	503	182	44091	30	172	90006	1785	1258	242	292	2856	188	15560	61	1458	395178
vOUT894	206	107	5211	993	3118	874	183	2160	2	4633	12581	1665	6714	1464	200	393	3566	1019	54763	5057	55606	4443	432	3152	3030	156	2078	3049	2196	192	3633	353	3526	3895	1785	1401	145	1621	8059	367	2812	2497	3971	323	6530	4895	196	430	1657	38	59	258	244	811	1135	1858	2971	2098
vOUT895	0	1	0	137	633	6715	1	4157	0	2845	1043	23963	1961	10644	583	0	2117	5747	55831	15205	22	187089	712	50885	44559	4	173	0	5255	14819	445	6928	35589	22676	626	41717	14	1847	1256	0	17	1	16	1	1838	0	0	3049	12143	2	30	1533	3752	2671	1	0	237	20003
vOUT896	157	426	327	141606	151	555	126	143	120	38292	5243	1995	2177	1244	358	1376	918	91988	382863	20570	172	3542	5983	1963	1509	49	1125	1936	736	13949	2572	153987	2656	1971	403	3712	528	47648	566	258	1289	206224	3095	1425	61628	137	18748	62416	2731	902	1206	22218	453	1789	5529	236	2081	868
vOUT897	4	5	24	524	35	9147	16416	477	1	73608	79225	2421	3527	11230	164	19	8	12835	74434	8901	21	30095	81666	27874	11779	47	39230	12003	7703	3954	45263	77157	79495	36192	88	300	136	39880	23	3	48782	32493	2389	3067	38116	6	110177	6008	5922	124	74	34508	23721	23298	22102	20	38204	5358
vOUT898	7	0	0	14	0	0	0	0	0	3754	4	4	108	33	0	0	1	240	16490	1	0	64	17	4	2	0	1845	1	40	82	40	33	3	34	4151	0	3	101	0	0	0	14063	1	0	18826	0	193	3258	37	0	1	8	0	1	0	4	0	38
vOUT899	0	0	0	6	0	0	0	0	0	1410	0	0	0	41991	0	0	0	648	17425	0	0	0	0	0	1	0	0	1	0	0	7	2	0	7	0	3	0	18	0	0	0	0	0	0	19297	0	0	70626	0	0	543	4	0	0	0	4	0	31629
vOUT9	6346	968	7019	54	23239	7847	4489	1741	0	1481	11244	5257	1303	533	498	140	3135	16118	694	4088	11756	1082	304	4218	4026	0	180	2697	435	943	2590	687	2307	10916	3631	860	8991	5125	2926	0	2353	394	3353	49	311	31168	538	1591	3269	1003	1055	1172	626	209	274	572	36674	2426
vOUT90	0	3	45933	0	266	2	2650	121	0	0	105	0	0	0	0	0	20	5	1	65	0	4	0	0	0	0	2	1	7	0	59	3	129	15	0	41	15	392	65	0	0	0	120	18	3	0	0	0	5	3	0	1	0	0	5	16	24	0
vOUT900	0	452	0	293	0	309	0	666	0	78	0	0	853	2659	0	0	0	104	31222	424	0	488	4504	0	1	0	59	0	4092	670	1284	572	1002	676	30	345	0	115	0	0	0	7128	113	32	1436	20	0	182	392	0	10	1005	298	0	0	0	0	328
vOUT901	3	0	0	13	0	0	0	0	0	3435	0	0	2	23	0	0	0	10	12460	0	0	65	0	0	0	0	1322	0	246	102	12	15	0	23	3875	1	0	22	0	0	0	12076	0	0	9362	0	30	3515	6	0	0	0	0	0	0	0	0	14
vOUT902	32	0	9	1164	40	0	27	6	0	23	1	0	507	69	15	0	1	1805	32970	842	712	150	0	239	78	4	18	1037	160	500	2019	48	77	11	828	60	0	99	45	0	1	42	61	1	3152	0	14	389	10	6	0	353	1	4	20	0	5	15022
vOUT903	0	9	3496	697	3705	566	2	2811	0	5231	28911	10	5155	1909	4	1	3965	654	24472	6181	56790	10950	286	2559	1979	0	891	2519	1451	992	3065	198	3856	3201	1738	1103	73	988	6965	41	323	1617	2676	58	7473	4696	2	463	1963	2	8	50	92	14	650	93	2393	1407
vOUT904	2867	13144	4349	46674	9356	9393	14823	5769	4700	28203	91805	51128	24740	12810	6798	43413	33161	52806	196141	28309	15424	22618	30608	32102	41093	16114	13580	41647	55837	15150	43852	62234	94903	18949	3583	21162	29908	29499	74828	35656	17676	132954	46343	54998	29542	16891	55881	47314	41928	15904	5885	21818	192398	91459	53937	22765	72740	37691
vOUT905	367	1132	24	3539	121	3726	6	2068	0	1930	2088	1116	7769	5201	86	144	665	3403	23715	4743	209	7064	22537	1132	6449	185	1134	104	19537	5123	20884	11057	16797	12655	888	4028	102	9626	249	1	23	10459	1289	718	27919	794	395	1458	6071	12	69	13266	1813	485	404	20	1834	1448
vOUT906	0	0	0	29	15	1750	0	1053	0	357	21	3868	215	1862	8	0	914	516	23197	2287	2	29131	10	12754	9474	0	29	0	755	2060	117	2686	7789	4750	107	6689	0	318	23	0	1	0	1	0	2	0	21	325	615	0	2	282	703	727	0	0	11	2058
vOUT907	65	2	0	162	403	2753	73	1782	0	991	273	7697	724	4033	184	80	588	5825	16557	4553	9	60097	321	21491	19723	0	138	0	1675	4352	9650	9471	12363	9111	204	13375	15	669	521	0	19	13	30	1	869	3	21	1734	4123	133	17	688	1339	1484	5	0	197	7236
vOUT908	4	0	0	761	0	0	0	2	0	697	40	0	203	975	7	5	0	145	6886	824	0	1947	8	0	63	0	318	43	0	6518	693	707	5017	5579	0	3092	183	2453	5	0	115	0	1917	6	1531	0	380	181	3685	0	175	7	6	0	6	0	0	2479
vOUT909	0	2	0	14811	28	76553	119	1	0	16	0	0	4691	574711	0	0	0	2	42144	2	0	179	1178	0	0	310	1885	0	1	4302	0	1514	2086	0	0	1077	0	56	14	0	0	653	0	0	3063	0	0	799	79	0	11470	0	1759	1	1	0	0	1644
vOUT91	3746	5991	26844	180	8512	520	991	7609	0	444	289	3345	497	172	179	372	1535	4018	564	4114	3859	1638	485	7421	1150	15	1430	3352	1084	608	4634	3905	11471	4732	3304	2063	1509	7212	1994	71	13929	705	3046	453	1276	5644	458	586	274	4231	19	301	206	4981	266	1776	803	549
vOUT910	50	334	69	854	19	18	12	30	3	2849	876	630	1362	19066	619	1408	633	117	44771	39	88	303	585	283	1912	405	32	337	1164	534	5	7	57	543	16	6	66	230	28	8059	978	82	234	2374	36	14	184	137	7	91	6	1327	403	443	95	20	34	1
vOUT911	6	0	0	0	0	0	0	0	0	8	4	0	0	14	0	0	0	4	7213	4	9	10	0	1	0	0	20	123	62	0	0	0	8	6	0	1952	1	0	0	0	0	118	0	0	0	13	23	101142	0	2	1	31	1	0	0	12	67	0
vOUT912	72	418	115	48	299	636	427	274	220	640	2527	1140	364	408	73	1253	1014	5127	10807	629	2276	5424	542	1311	1131	14	291	1669	1496	422	459	5113	2477	1941	1305	1399	135	878	376	1612	1714	534	536	820	5730	340	534	3160	1896	612	95	1131	316	367	2378	159	720	3680
vOUT913	3	11	7	10	203	4	0	81	0	1529	3	61	113	14	18	0	289	204	5827	902	0	50	55	648	146	0	1642	8	4651	21	276	23	596	71	225	4	89	2864	380	0	1	82	9	79	280	0	520	272	1203	80	93	23	0	629	4	0	0	75
vOUT914	2	31	0	347	5	33	0	39	0	1558	86	34	6220	312	7	0	6	404	3873	1879	2	192	330	60	25428	14	2992	0	292	3018	84	689	325	162	16	387	0	5835	0	0	1	150	11	12	4335	4	14	401	991	0	76	4978	45	0	18	0	3689	414
vOUT915	0	0	0	838	0	3	0	0	0	625	0	0	27	753	0	0	0	44	4519	449	0	242	0	1	9569	0	1128	0	38	282	5	720	934	8	13	66	0	2882	0	0	0	0	0	6	5494	0	11	168	346	0	34	2721	0	0	0	0	1595	132
vOUT916	0	1	1	47	0	1	0	0	0	12535	3	1	0	23330	0	1	0	42	66997	55	11	13460	3	1	39	1	5	0	25	15528	22651	6352	10432	70	0	5740	2	15920	47	0	0	10083	4	0	31029	0	35	6062	7	0	23	8	0	10	25	0	2	12398
vOUT917	0	0	0	1	11	0	0	388	0	11	0	1	0	19	0	1	43	18	6883	11	16	2	2	0	22	0	14	0	11	35	32	253	0	74	1	214	0	124	15	0	0	37	10	0	15	0	74	34	16	0	0	10	0	0	1	0	0	559
vOUT918	0	16	0	37	106	2554	82	12	5688	161	1617	311	828	298	6	62	1715	226	5251	3	1	150	171	0	8961	0	33	269	44	23	0	150	245	32	12	20	156	20	118	217	22	329	152	65	2377	1	44	284	8	0	18	175	216	109	79	68	60	354
vOUT919	0	0	0	99	0	5	0	0	0	0	0	0	59	421	0	0	0	0	18586	0	0	601	15	0	0	0	132	0	0	6769	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	14	0	0	0	0	12
vOUT92	2029	598	17226	1418	2272	2232	1718	5103	465	6696	28501	2867	4759	3522	1327	1694	2501	11446	16705	6604	12101	20024	9087	6149	7231	320	3787	939	7818	3321	3460	4336	10031	7879	4812	9087	910	4180	7705	22	162	4400	1427	1277	9936	474	1960	5968	7221	101	246	3115	1370	3911	1085	68	4344	32746
vOUT920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT921	60	0	1	52	56	419	0	389	0	486	585	42	128	632	9	0	2625	593	7239	653	6	523	52	7	93	0	36	34	159	365	961	238	28	548	110	1157	0	78	170	0	0	170	36	0	729	0	8	642	71	0	12	106	14	0	15	4	2973	2604
vOUT922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	50389	0	0	0	0	0	0	0	4	0	0
vOUT923	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14905	0	21	1	0	0	2	0	0	0	0	0	1	0	185	666	0	325	0	0	0	0	1	2	0	0	1136	0	0	52	667	0	0	96	0	0	0	0	0	0
vOUT924	2	1	1	0	0	0	0	0	0	0	2	1	3716	2424	0	1	0	0	6337	1	21	0	8686	1	0	276	346	5	0	1600	0	1	1	134	1	1	0	0	0	19	2	4	0	4	6718	30	0	2	338	20	609	1	7	1	22	11	1	0
vOUT925	0	0	0	8	22	82	0	36	0	34	15	8	4	56	4	0	78	7	6765	65	1	342	5	0	79	0	1	4	27	44	154	20	9	109	10	153	0	5	38	0	0	21	7	0	500	0	0	94	1936	0	0	84	8	0	4	0	196	414
vOUT926	0	0	0	0	0	0	0	0	0	0	1	0	11464	0	0	0	0	0	5164	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT927	0	11	12	122	0	0	2	0	25	2	1	1	15	0	0	1	1	41	3712	0	2	0	1	3	7	254	0	0	1	12	2	49	0	2	405	5	0	1	171	609	91	1708	0	706	10	0	5	7	7	27	203	1	0	30	13	454	0	24
vOUT928	218	0	0	384	32	226	0	48	0	6	2342	0	0	35	1081	0	3633	85	2221	30	0	0	0	0	1	0	0	0	107	4	19	14	1	114	4	293	0	66	0	0	0	0	1070	359	5584	3230	3426	573	0	0	2	0	0	151	0	0	7505	0
vOUT929	1	0	107	39	33	580	0	83	0	194	645	0	12	17	4	0	211	24	3507	0	0	44	8	50	16	0	689	0	37	8	4	9077	1377	131	57	1035	0	6	1	0	0	530	272	0	0	0	107	0	1	0	0	4	0	4	34	0	43	2584
vOUT93	116945	241936	174579	42	41261	60	80	651154	3	9899	37014	172461	96	39	6273	30765	181750	281	742	116095	27598	1431	2476	73	40556	124	2012	45682	12406	306	322	969	278	112082	376549	11950	312199	25747	14424	54	94	5249	36372	133005	20	112	131	2491	75	54	140	41542	2186	7961	1252	313	39380	17055
vOUT930	0	0	0	45	9	0	0	1	0	81	13	0	34	7	0	0	0	52	5946	1	0	2	16043	0	11	0	0	1	170	24	6	2	27	100	25	32	2	0	0	0	1	17	0	0	9	0	0	639	76	0	36	6	97	10	1200	0	2	1
vOUT931	0	0	0	96	0	20	0	0	0	668	0	0	2	831	0	0	0	184	13634	263	0	1375	0	0	344	0	11	0	1036	1833	5226	1216	3127	258	11	82	0	895	2474	0	0	558	0	0	2283	0	233	433	504	0	7	0	0	117	296	0	0	1159
vOUT932	0	0	0	4870	4	8617	253	0	0	1	0	0	2212	5346	0	0	0	1	117288	0	0	3	63	0	0	143	181	0	0	89842	0	1715	1859	0	0	79	0	32	4	0	0	334	0	17	763	0	0	961	90	0	2778	0	193	0	0	0	0	244
vOUT933	10340	6461	6778	67	849	0	720	129	0	3021	1	7417	0	1469	36	0	5924	5054	2473	0	0	838	1	0	1952	0	1723	0	0	3220	1261	4725	0	921	16539	2916	59	873	624	0	0	85	111	25	11	0	57	1676	42	0	54	6024	112	1	153	0	486	3006
vOUT934	0	1	0	26	10	76	0	36	0	510	314	0	0	108	0	0	0	1265	5500	53990	91	960	0	891	1868	0	27	21	559	969	1550	4463	691	294	155	69	1	219	4070	0	13	12	0	0	0	0	0	1	2	0	0	569	0	2	1	0	0	21214
vOUT935	8	0	0	9604	5	4306	175	0	0	1	0	0	2245	5286	0	0	0	0	20636	0	0	33	146	0	0	122	78	0	0	6409	0	1853	1079	0	0	184	0	948	0	6	0	477	0	15	442	0	0	579	51	0	14832	0	153	0	0	4	0	996
vOUT936	166	101	78	20	49	104	54	18	0	71	58	26	17	37	8	198	695	513	2585	304	724	145	147	169	78	0	365	749	41	52	43	167	141	146	153	111	6	95	3866	76	336	349	45	9	504	179	191	63	325	114	10	168	17	6	18	104	246	305
vOUT937	4972	3114	4684	61	1113	152	198	444	0	384	0	2219	0	319	194	0	3014	444	1670	0	0	250	1	0	1852	0	387	0	384	1319	1534	2164	137	843	5328	7482	24	844	346	0	0	256	1151	0	204	0	209	816	0	0	24	4099	85	0	94	11	216	502
vOUT938	0	5	1073	222	1019	246	2	865	0	1640	8567	1	1454	511	0	2	1240	186	7155	2021	18044	2420	103	866	680	0	282	811	492	0	909	9	1258	877	573	238	24	352	1965	8	76	466	1066	4	2186	1572	1	35	566	0	9	21	15	3	162	11	782	419
vOUT939	0	0	0	4	0	70	13	0	0	0	0	0	1	6	0	0	0	0	24072	0	0	4	1	0	0	1	571	0	0	102	0	0	2	0	0	162	0	1176	0	0	0	1	0	0	14	0	0	0	0	0	13553	0	1	0	0	0	0	4
vOUT94	5148	6972	17288	2564	1443	1281	2678	1357	16686	6301	59876	18642	9086	3923	29031	12482	36153	4441	5319	20111	15536	5488	12215	46092	37736	114282	10776	15222	13596	3831	10272	2961	7923	15317	2843	2134	5595	3302	92862	256611	20459	17475	22320	71124	7629	71616	30646	4980	1966	25141	888	9543	18190	41228	27822	176882	7762	1658
vOUT940	0	496	0	16	3	452	1	118	0	321	29	40	299	138	2	1	17	105	6796	16	0	160	3413	14	65	1	189	0	2800	57	1166	408	4396	317	30	484	4	133	242	0	0	694	167	9	276	0	64	87	35	2	0	3251	130	79	0	0	17	16
vOUT941	0	0	0	3451	3	583	0	0	0	3557	0	0	80	5428	0	0	0	5205	22090	5642	0	4319	0	0	4721	0	722	0	2860	6162	10770	2097	9402	5486	163	1706	0	6292	13722	0	2	2874	0	0	7782	0	6924	3271	888	0	7	215	0	493	3994	0	0	5420
vOUT942	0	0	0	26	14	160	0	25	0	640	174	1	0	134	15	2	2	493	2237	24029	112	962	1	833	2161	0	13	12	762	2794	1448	5814	481	454	182	98	0	233	10203	2	4	22	2	2	13	0	21	21	0	0	2	167	0	17	2	0	8	30914
