Contig,TXAS01,TXAS02,TXAS06,TXAS09,TXAS10,TXAS11,TXAS12,TXAS14,TXAS15,TXAS18,TXAS20,TXAS21,TXAS24,TXAS25,TXAS29,TXAS30,TXAS31,TXAS33,TXAS35,TXAS39,TXAS42,TXAS44,TXAS46,TXAS47,TXAS48,TXAS50,TXAS51,TXAS52,TXAS53,TXHC02,TXHC03,TXHC04,TXHC05,TXHC06,TXHC08,TXHC10,TXHC12,TXHC13,TXHC15,TXHC16,TXHC17,TXHC18,TXHC19,TXHC20,TXHC21,TXHC22,TXHC23,TXHC24,TXHC25,TXHC26,TXHC27,TXHC28,TXHC29,TXHC30,TXHC31,TXHC32,TXHC33,TXHC35
vOUT1942,4,91,58,2,0,10,4,21,28,35,21,7,99,956,133,32,37,105,55,3,236,0,0,15,6,1612,0,4,7,18,80,370,2,6413,4,129,1,33,159,2707,91,683,8,118,304,1329,118,186,30,628,3772,460,1,577,139,3349,4,2
vOUT1943,0,0,0,0,0,0,1,1,0,3,2188,0,1397,460,1,0,1,112,1,4,0,724,72,0,2,1,87,0,0,9,0,60,289,1391,10,27,0,5,1,0,0,6,1,1,6,0,1,2,32,2,0,923,3,0,0,0,0,1
vOUT1944,9387,21478,957,2867,6080,6162,7085,3386,80799,12846,31664,66505,19267,7093,2603,19211,24490,6682,8031,2269,81394,10998,3243,48048,34758,49975,22015,70143,26401,9907,3554,1938,9793,34902,2140,1696,11609,4654,3766,18881,129881,18536,103840,242773,12248,117310,32392,10691,2038,3161,3489,16800,64908,70355,218682,18610,16824,3499
vOUT1945,625,516,63,90,703,0,0,608,2,362,0,678,1865,150,33,0,511,850,1256,0,385,269,231,6,301,6,252,0,0,50,7,392,418,2693,358,1321,164,515,200,1,1450,142,189,7,23,0,133,1328,656,3,37,100,126,166,153,56,374,461
vOUT1946,4,3,4,6,278,528,2,0,0,268,18,2917,38,59,1477,9231,13,79,79,1219,471,45,2246,32,18,4,941,1191,4354,43,15,471,16,1841,225,167,1,48,104,3,24,17,817,1148,11,9,25,287,145,11,189,1566,931,3347,5,4,4,0
vOUT1947,20,1,12,297,574,452,0,784,0,1508,118,285,116,1696,92,0,1730,488,4151,913,30,599,67,31,408,0,58,161,484,975,2764,684,54,2472,244,3401,0,204,307,0,0,414,127,1,617,1,3,1713,115,7,21,400,51,0,10,0,3924,7961
vOUT1948,0,0,0,0,0,0,0,2,0,0,0,0,3587,137,0,0,0,0,174,0,0,0,1211,0,0,6373,4383,0,0,322,0,0,0,3702,0,0,0,0,0,0,35,0,0,0,440,0,0,0,2853,0,252,0,0,0,0,0,0,0
vOUT1949,0,0,0,1,1,9,0,0,0,58,0,0,0,0,0,0,0,113,0,10,10,141,0,104,28,0,0,1,4,0,129,495,36,2499,0,37,0,11,2,0,0,1,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,1265
vOUT195,3747,1,0,2401,10500,59123,25,55,17,17952,27,14440,821,17460,3,3,0,6522,12461,21,909,4121,2,35308,1968,6684,3993,3120,4726,7117,6095,26516,21737,7542,6436,1989,2,7731,2778,15,283,2085,930,26,4725,21,4608,9502,17291,4,2601,2556,269,5,5460,14,7,3528
vOUT1950,0,4,19,413,89,98,0,509,285,19,39,0,50,23,1,0,4777,895,100,763,11,1289,153,19,1461,0,61,40,15,12,21,16,6,7025,27,392,1346,5780,125,0,22,9,29,19,108,0,969,5,26,97,32,54,14,466,1128,1,12,71
vOUT1951,0,4165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,218,0,0,0,0,0,0,1,0,1989,1,20,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0
vOUT1952,13,110,5,124,2,1,6,6,3,603,22,226,322,2602,161,13,30,31,135,7,5,48,34,25,1127,73,0,43,59,73,0,0,0,2674,2,15,14,35,2,1945,245,3,45,342,0,0,1,16,0,2,1,765,56,61,17,0,1,1
vOUT1953,1,0,0,1,0,0,0,2,0,7,0,0,0,2,0,0,0,902,2,0,0,97,1,1,0,0,1,0,277,7,207,1,0,3831,2754,533,0,239,0,0,0,92,0,0,19,0,0,0,698,0,0,0,0,0,1,0,0,2
vOUT1954,0,0,0,0,0,11,0,2,0,1,0,0,464,0,0,0,1247,0,0,0,114,87,0,1,0,139,6,0,0,0,2,192,0,1657,0,7,0,4,0,0,0,26,0,0,91,0,0,64,18,0,809,19178,0,0,0,0,0,199
vOUT1955,0,11,3,3,126,3,19,7,0,226,698,45,383,126,367,253,0,4,12,171,0,41,545,36,46,0,397,121,55,372,40,327,943,1909,76,431,63,125,11,0,124,370,28,226,198,0,757,244,201,241,194,549,53,17,0,0,21,22
vOUT1956,0,0,0,11,0,515,33,0,0,91,2299,0,77,1,52,1,0,401,28,0,1,23,0,3,0,0,0,0,155,43,0,27,1030,5679,0,57,20,950,0,0,0,1480,31,341,5256,0,102,2194,17,0,33,216,2,0,0,0,279,0
vOUT1957,4175,1129,73,184,20,20,974,124,10,10,0,55,0,266,1,1389,83,37,89,1432,4430,9,2,2822,38,0,18,0,2,11,5,620,0,469,1670,90,936,257,20,0,1,1786,78,197,29,0,401,137,36,2,0,162,953,177,40,42,27,292
vOUT1958,10,39,0,71,40,28,0,293,0,1775,76,1403,1933,385,4,78,21,367,126,162,1232,195,5473,5611,488,25,70,3,221,890,391,518,1340,4445,427,330,450,350,3,0,2,759,417,31,1127,24,1969,252,145,3,16,2609,1043,5558,795,0,46,28
vOUT1959,7,0,0,0,18,91,0,0,0,45,245,0,68,23,0,0,0,104,0,29,2649,0,69,38,48,0,0,0,5,11,22,97,0,719,79,529,85,16,0,0,51,129,4,0,33,0,278,195,0,0,44,218,16,2531,0,0,0,0
vOUT196,0,0,5241,5,7,56447,272463,913,525733,1,0,0,1,0,0,0,12727,0,0,0,1675,0,0,0,0,12168,0,0,0,80639,5,13416,0,8308,0,6725,1,0,0,0,0,0,0,0,15994,0,0,0,0,10306,12604,0,0,0,0,0,0,0
vOUT1960,0,0,5,1,0,0,0,0,0,543,29,0,0,5,0,0,0,0,1,3493,0,0,0,0,0,0,3,41,0,57,0,3,5,2125,6,6288,9,10,58,0,0,0,0,0,14,0,0,29,0,28,0,551,1,0,0,0,0,15
vOUT1961,5,2,0,129,10,26,0,24,0,14,33,70,18,3,110,272,14,209,14,1514,14,27,8,134,112,1,4,35,172,17,46,1,11,3285,23,10,22,197,71,0,52,155,190,43,96,0,82,107,35,8,6,40,15,17,0,1,0,5
vOUT1962,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,109,0,43,0,0,0,0,46,0,0,0,2,0,0,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,73,31,56,0,0,0,0,0,0,0,0,0
vOUT1963,0,0,2,9,3,0,1,2,0,27,1,38,3,41,0,21,94,3,0,0,0,6,0,1,4,0,4,1,80,5,2,0,24,1224,1,4,92,7,0,50,27,9,72,93,0,2,23,0,0,0,0,6,24,0,133,0,0,0
vOUT1964,0,14,0,50,1537,0,0,0,0,547,49,0,4,409,0,0,0,13,1,34,0,10,2,0,12,2,0,0,1,5,65,0,1,1007,46,12,2,216,0,0,0,0,301,0,1416,71,0,10,1,0,0,604,0,0,0,0,129,0
vOUT1965,0,0,0,85,1459,0,0,20,0,0,0,1,3,0,0,0,0,0,0,12,0,2,0,0,3,0,119,51,0,0,13,0,11,974,0,0,1,92,520,97,0,0,26,0,24,0,0,51,0,1,1,0,0,67,0,0,0,0
vOUT1966,13,24,0,149,46,18,0,146,0,273,50,98,41,463,0,0,25,973,58,3,24,88,624,239,302,4,22,44,434,92,189,530,138,1851,27,813,0,195,0,0,6,185,92,53,117,7,193,304,172,1,3,204,24,0,0,0,20,33
vOUT1967,0,0,0,16,5,0,0,3,0,5902,17,0,3416,1445,2054,0,95,16645,7795,1,0,0,1,0,28,0,3252,0,17359,1142,403,19,0,12238,4,306,3,0,0,0,0,0,1,2,544,0,0,3658,0,9,9,0,15,0,692,2,0,1619
vOUT1968,101,124,35,160,97,43,138,69,0,454,1442,283,0,63,189,0,67,182,8,428,130,67,155,495,183,0,1049,1293,496,281,164,246,1026,787,217,109,23,822,35,2,617,1378,902,182,748,803,188,277,10,33,3,1491,234,497,0,0,314,197
vOUT1969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1402,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
vOUT197,210,366,104,0,1,5281,5,8341,0,1237,3,5,0,2,4,9,9,79,8,3,16,63,0,0,21,0,164,0,5,1144,2,7,0,1316,42,175,32,16,12,23,0,4,17,0,3161,0,6,69,15,92,67,4,0,146,461,3,41,9
vOUT1970,2,3,22,1,1,4,1,16,11,2,10,12,0,4,4,10,46,5,14,3,66,56,2,43,43,41,0,4,139,7,2,8,1,8700,2,3,3,4,82,1,0,26,1,51,0,8,0,5,0,1,27,0,1,72,47,1,0,1
vOUT1971,0,11,79,2,1,9,11,3,0,353,10,0,0,23,33,222,2,135,0,86,0,90,0,2,89,0,1,0,11,48,0,304,0,1451,8,9,8,103,0,0,0,4,370,1,111,0,0,0,68,0,11,148,41,69,25,0,0,15
vOUT1972,0,0,0,1,0,0,0,0,0,104,0,0,325,103,34,0,0,83,846,0,0,292,0,0,0,0,31,0,227,112,27,73,0,3881,0,15,0,0,0,0,0,0,0,0,17,0,0,57,0,0,0,0,0,0,5,0,0,68
vOUT1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7441,0,0,0,0,0,201,0,33,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,0,0
vOUT1974,5,9,0,0,23,2,2,0,0,107,646,78,0,3,2,0,0,5,0,7,28,0,47,132,85,0,11,671,155,106,1,131,475,1039,36,80,0,162,3,0,212,405,201,0,82,1,30,47,1,0,0,413,2,142,0,0,35,0
vOUT1975,0,0,72,4,5,44,0,20,0,8,575,0,187,3,1,0,0,1,0,0,0,58,0,925,9,0,1,0,74,3,0,1,2,6864,9,11,1,123,0,0,0,45,8,82,0,0,3,3,318,0,0,0,0,0,0,0,12,0
vOUT1976,203,517,195,7,629,14,54,63,0,373,0,43,0,42,3,85,55,74,48,850,5151,25,0,160,107,0,16,154,0,26,0,27,0,404,67,211,42,1058,822,0,0,100,57,11,2,0,367,122,4,0,11,8,207,44,37,23,651,13
vOUT1977,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,544,0,0,0,0,7,0,15,0,0,139,5,1716,0,0,0,0,0,0,74,0,0,0,1,0,0,0,1,0,0,0,0,70,0,0,800,0
vOUT1978,4,1,2,6,1,5,2,9,0,85,113,4,5,395,12,0,4,92,84,6,1,15,86,33,25,0,1,174,56,16,980,66,19,1428,27,539,1,23,2,0,1,77,20,10,13,3,29,262,48,4,5,357,57,31,7,12,52,1
vOUT1979,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,39,3329,268,21,0,448,0,0,0,36,296,80,1117,0,0,643,0,1,0,0,275,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,0,0,0
vOUT198,0,0,201,30,7437,552415,12366,2407,0,3693,0,0,0,3317,0,0,0,5385,0,18246,11454,2150,0,0,0,0,1824,88773,181,9721,0,1,3,39,1,0,1451,0,3018,3,0,0,12,0,0,0,4190,0,42,0,1034,41109,275,1,0,0,0,31
vOUT1980,3,12,0,33,36,7,2,16,0,51,921,1,12,53,72,195,5,63,106,11,11,100,8,36,407,0,76,0,239,9,39,13,8,468,14,3,0,85,9,0,323,265,21,68,35,0,56,27,169,32,1,6,0,11,0,0,33,11
vOUT1981,33,0,0,0,17,18,101,77,0,0,3,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,1,63,1,9,656,0,113,0,0,0,111,0,141,0,91,0,696,0,1,0,0,0,0,71,7,55,0,0,0
vOUT1982,58,30,0,27,11,9,0,0,0,1,38,297,300,91,0,0,0,16,31,27,16,14,25,0,59,7,4,0,489,20,50,0,20,705,18,0,59,43,0,0,0,0,2,0,0,47,0,2,0,0,0,4,6,71,0,0,193,62
vOUT1983,0,7,3,39,17,4,461,14,0,30,1,21,12,63,61,143,54,14,9,41,6,6,108,50,26,0,0,1,15,58,0,39,111,481,6,2,42,19,208,1,7,22,60,21,93,0,5,6,20,5,12,88,7,14,11,0,25,4
vOUT1984,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,61,534,107,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vOUT1985,6737,653,4510,9118,1618,2065,19336,228,0,754,0,4800,0,6327,553,0,1549,5625,0,4223,1838,1151,2604,5962,1590,49,16,99,459,3696,2786,3101,2328,1308,8593,375,703,820,5317,0,16042,241,3186,975,7476,3849,1903,25,60762,0,383,216,1915,9164,26,3358,4529,32
vOUT1986,55014,25899,55761,3048,29299,3113,17297,24555,102,5389,1101,16619,492,3868,781,23420,27024,18674,2579,18334,70845,7475,565,47834,2854,10,8674,1849,332,7335,8290,10180,3137,5256,36214,17923,14209,7833,18813,978,7717,24662,4794,3606,872,6997,4338,36489,985,4803,51,3908,14911,13115,16855,9035,8627,6892
vOUT1987,34196,31849,37285,11451,45573,11710,73951,12833,449,12194,9858,38028,2033,2087,17010,17656,50078,15185,995,12972,12594,5817,6670,34121,5973,311,730,3140,6031,3691,51778,14271,24128,11920,126156,9092,103231,16666,2337,2,21164,8343,14822,7205,835,17321,2268,4731,11140,49685,3681,4433,12982,17200,12402,19663,20158,5666
vOUT1988,5595,15207,3651,31,4014,1226,18653,282,5,5,7214,2867,23,3307,2242,48507,7358,1975,6,5332,80290,14798,525,1043,234,6,174,42728,1421,14,880,829,1704,397,5176,8572,1362,1070,3865,1122,139025,35568,24065,622,2,11532,57,7302,113465,2087,70,2470,15433,788,4599,14852,1603,2791
vOUT1989,566,2212,1836,552,1225,1602,1277,635,7,433,0,2589,927,262,81,482,1545,118,758,4333,338,205,88,688,221,26,199,0,71,1520,354,528,2161,275,6976,490,1418,1487,447,2701,1045,1190,800,228,88,594,350,260,323,857,155,75,167,204,81,70,875,86
vOUT199,1431,4108,1047,1457,682,4335,151,350,0,14730,18448,6,0,450,622,1,305,4138,969,1,0,140,224,0,6159,0,1087,0,4019,1180,9,18121,12348,1577,456,16111,73,349,194,0,1268,3428,922,11,241,0,5250,170,51,1,73,1205,144,0,326,510,749,396
vOUT1990,2866,8819,1821,5,2034,680,8679,136,0,0,3398,1583,0,1537,1091,23175,3618,994,0,2850,41554,7310,65,450,97,0,62,23950,547,6,413,405,1089,210,3369,4322,694,752,1774,97,60278,18313,12774,346,0,8529,6,4036,58746,914,46,1392,6915,450,1697,5957,827,1618
vOUT1991,531,1970,3980,482,1288,2535,2152,1584,223,511,0,5452,1163,655,153,494,1329,297,731,8900,579,203,134,898,271,315,533,0,138,1888,582,509,2188,667,7022,1389,1431,3412,513,14302,4833,2876,1361,292,182,776,713,563,772,1419,471,411,854,1080,145,156,2849,174
vOUT1992,554,2051,68,1455,203,335,7,1687,0,2673,3163,673,6672,2303,78,304,5300,12860,717,513,448,1641,5282,1033,9423,638,917,599,1263,2896,2321,4348,3572,2671,10796,1650,238,2622,202,1,19,3862,267,492,8431,378,2439,1518,17868,137,244,1159,3347,1509,691,19,490,256
vOUT1993,109,85,7,1364,70,1121,3,1074,0,1291,2488,206,4207,1736,7,9,3913,9381,577,560,13,1600,2157,410,3633,299,895,13,1670,2823,1611,6092,2627,4512,7395,2424,27,2835,23,0,7,2315,156,234,4327,4999,234,977,8679,64,179,1070,1352,12,130,7,480,212
vOUT1994,10526,22191,8812,5854,17636,6310,29282,10288,1,7270,260,0,12,991,102,1180,2,2,137,271,592,4568,1538,10,817,129,110,663,0,2292,8,0,3,4996,35274,753,3857,0,580,0,5028,6363,29860,5606,0,0,0,4244,36,25,4105,1512,3380,7831,1110,15,10782,956
vOUT1995,14,2015,186,460,7,1624,131,192,0,1282,751,636,54,140,301,4,114,1824,92,3324,17,237,5023,1529,1942,0,569,1674,1685,1128,160,2041,1843,722,4378,1700,1385,1560,1588,13,597,732,3577,117,1550,387,6056,1180,1151,1113,27,1060,111,440,517,4,6060,569
vOUT1996,4911,6004,7637,936,10026,517,547,1824,0,3131,33,4064,2,1316,409,2,4801,7678,1219,48,0,5683,28,1,1474,0,625,0,40,2785,15662,3665,48,683,14828,18880,128,8471,2531,0,8,1255,2234,0,88,0,866,1322,231,1,124,3572,207,43,304,5,391,8146
vOUT1997,9,24,1,17,47947,5,713,37,1,4156,0,16,14,4,0,2,3,51,30,17,31,1,3374,75,344,0,0,18,0,1754,0,3,24,21,7692,51,10,21,6,0,39,10,9,2,0,0,4,9,76,89,5,407,0,9,1,4,20572,5
vOUT1998,20027,5695,6454,1192,16730,2751,8079,11521,832,6939,103,4890,1018,1136,696,541,3248,5466,1068,8,202,5397,370,0,2987,7,512,0,1192,9480,7897,4486,138,7413,6861,23281,12812,7506,2738,0,2739,572,8417,321,236,0,1594,1034,703,0,1719,13213,422,5517,556,113,585,4393
vOUT1999,0,0,0,29,0,326,0,1,0,1,1,3,1,12,2,311,4,298,51,3467,2185,2,1687,6,501,0,0,4,1,19,4,0,131,268,619,13,133,0,9,0,564,494,4046,1102,260,0,1,74,140,4,9,201,2915,403,554,0,765,0
vOUT2,39331,1494,5035,21362,2906,4074,41176,603,1,525,0,10807,24,15963,1286,0,3253,10902,2,8082,5567,2745,4260,9619,2827,55,49,152,585,7698,4728,6971,3788,1104,5723,872,1648,2351,12114,1,10477,555,6319,1748,8527,7885,4353,68,46743,0,760,404,8301,16375,73,1511,10204,116
vOUT20,2533,3534,710,6,766,218,3436,40,0,6,1479,543,5,671,411,9433,1370,281,0,1070,16415,3061,32,168,44,0,40,8960,199,3,148,148,342,88,908,1776,240,236,661,57,23747,7348,4867,133,4,2339,6,1435,21153,400,15,478,2875,149,750,2402,342,545
vOUT200,1916,1551,289,5,1321,4697,90,1854,0,1796,14700,928,35,31,1,0,4010,8766,8,0,25017,0,109,1,1596,14081,589,1911,1525,121,1120,395,11208,1364,940,252,11,3292,14056,11,0,3609,0,1551,0,3507,2713,2731,0,0,2,0,2951,6903,76,1,0,0
vOUT2000,892,352,2119,46,1148,2218,695,802,1,1350,298,1391,0,14,120,107,1280,964,110,1109,719,256,100,469,832,0,41,1268,116,456,532,98,959,429,3226,178,64,901,57,3,1489,233,1373,15,178,1814,87,54,1169,1229,0,91,25,118,226,298,460,255
vOUT2001,5105,3984,153,706,1753,13,7,4203,15,3494,0,2649,3640,1150,305,0,3384,5895,5531,3,5638,1615,1217,0,1392,20,252,13,2,108,1,736,3527,1987,3796,4297,1182,1669,895,19,3988,1834,1776,50,21,0,1165,2944,1208,0,228,790,178,1308,601,204,1141,578
vOUT2002,0,63,1,233,79,108,747,134,0,137,807,712,202,340,46,2,0,102,64,320,0,270,157,773,1196,1,599,21,83,530,116,80,390,466,1455,44,56,193,688,2249,642,1483,1105,1125,1009,0,4,156,209,383,25,1000,1776,1330,10,3918,3,105
vOUT2003,109,1,1252,4031,1554,40,38,391,12,3842,868,7556,522,1319,852,10,1339,2235,348,4227,58,864,2761,6124,2948,62,110,3922,85,4798,3134,1877,1142,864,3876,511,226,742,909,0,465,9715,124,762,1586,54,2077,1432,22407,3432,476,2699,531,13319,2759,477,727,851
vOUT2004,221,344,266,85,405,82,453,75,4,95,121,200,1647,23,142,218,401,92,19,94,79,68,131,460,37,1,3,17,34,206,311,119,191,160,25660,119,985,139,21,0,144,53,612,68,8,231,22,33,114,430,27,37,94,681,113,65,69,1453
vOUT2005,0,0,0,64,0,26,0,38,0,37,0,0,0,137,0,0,0,0,0,0,0,70,0,824,2,0,0,2,0,0,133,13,69,26,939,518,0,92,0,0,0,4,0,0,0,0,1,7,0,0,30,25,1,0,347,0,0,6
vOUT2006,0,0,162,7,0,0,0,57,0,459,1,0,0,2,0,0,0,0,0,750,0,0,0,1,0,0,102,0,0,3,0,1,2,72,3724,131,7,22,114,0,1,3,0,0,27,0,1,588,0,27726,2,30,23,0,1,1,0,0
vOUT2007,19,1,0,65,19,49,0,112,0,5,19,1862,13,13,3,0,0,3,7,84,98,253,0,26,4480,0,22,0,0,9,1,0,73,819,901,51,117,153,1666,0,2794,612,0,1,29,0,4,6,302,0,28,587,1,14,0,0,0,2
vOUT2008,0,39,1,283,22,76,347,102,0,183,879,540,93,237,25,0,0,90,40,214,0,226,103,453,525,1,257,78,47,377,157,98,1146,548,638,60,32,392,568,1983,380,1573,895,1384,1198,0,27,83,84,392,23,713,1045,1664,196,3528,55,53
vOUT2009,0,1,0,8,0,0,0,0,0,12392,0,0,0,0,0,0,0,0,460,3,0,0,0,0,0,0,0,0,0,362,1,2225,0,0,8868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,677,0,5638,0,0,0,0,0
vOUT201,1222,1130,222,121,27300,3414,764,342,10832,741,2,357,32,296,421436,1428,364,227,846,1147,206,30259,2401,45322,314,13222,171686,2839,2571,821,128,425,36,41,1495,372,33,62,2913,65557,16086,12532,18939,154260,66,128195,606,2756,5610,19570,705,153,5768,8917,5067,162456,2220,20138
vOUT2010,0,0,0,0,0,275,0,0,0,136,0,143,2,13,0,0,0,27,180,0,26,70,200,0,59,0,98,0,36,62,894,0,199,19,742,7,1,95,0,0,14,187,1,865,0,12,839,129,23,0,38,697,114,0,159,0,521,216
vOUT2011,0,0,0,0,0,3,7,0,0,102,1,12,106,27,0,0,0,32,2,7,0,5,6124,0,3,0,1,46,3,2,1,1,7,5,1693,10,54,0,3,0,21,9,11,16,3,1,0,20,0,4,6,2,1700,139,57,1,0,15
vOUT2012,0,11,189,11,41,11,56,2450,0,533,367,153,251,152,36,0,87,1322,22,56,33,2352,55,9350,1444,0,2,5,7,97,257,133,2,106,3707,360,67,1082,13,0,705,6,41,0,13,80,6,1,9,13742,0,3,6,3,72,12,0,0
vOUT2013,0,300,105,189,0,0,0,9,0,545,0,0,0,16,28,0,0,0,0,0,0,0,165,0,20,0,17,0,1932,2,1,160,4,517,468,111,3,150,418,0,0,0,0,0,0,0,0,67,0,0,0,0,37,125,0,0,183,1
vOUT2014,0,0,13,36,0,0,0,0,0,19,0,36,0,0,2,0,0,0,0,952,193,0,81,0,2,0,0,0,0,12,0,2,1,0,1588,81,23,56,174,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,75,14,0,0
vOUT2015,140,0,0,12,0,0,1,16,0,29,0,58,0,105,0,0,0,180,0,33,0,63,0,0,10,0,0,0,0,0,0,0,0,38,593,3,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,165,0,0,155,1
vOUT2016,126,1,0,8,0,206,0,46,0,47,0,0,8,43,55,100,181,0,74,0,0,148,0,0,0,0,0,0,0,45,38,115,257,1,326,17,0,0,0,0,0,0,0,0,68,0,88,65,0,0,82,1479,0,0,0,0,0,0
vOUT2017,0,134,6,0,41,17,0,40,0,0,1527,0,0,24,1,190,0,356,0,35,45,18,0,0,0,0,9,0,62,0,0,0,62,0,538,3,34,1,0,0,9234,3806,0,8,0,295,0,1,0,5,0,0,93,0,9,1,4,474
vOUT2018,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5564,6,1,0,0,926,0,0,0,0,1,25,1438,0,13,0,0,0,463,1,0,1,1234,0,0,12,0,0,7,0,0,8,0,0,190,1
vOUT2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
vOUT202,2,2,4,178515,271,566388,3155,35,0,32,0,2,41716,144314,0,0,0,0,29591,4,0,262,6506,0,1,12035,2964,0,0,72430,18,21942,12020,0,0,697,2,2990,32,1,0,8665,0,0,7431,0,0,9855,242,0,297018,0,5814,0,2,0,0,15507
vOUT2020,1,0,9,28,1,1,44,0,1,5954,7787,2,0,36,20,151,73,107,13,11999,115,15,74,15,51,44,63,583,105,1506,19,6982,6,39,2,84500,14,6530,36,0,395,15216,9,14144,27,50,28,17186,73500,0,2558,10106,869,1,32,7,40,27
vOUT2021,1118,712,759,945,938,659,1343,1155,256,10066,45390,1899,3230,2298,1364,4256,2748,4402,7559,7696,3917,5117,7552,4537,1880,228,3702,4264,5591,6740,1676,18605,3418,2465,632,73248,1150,17227,3021,437,740,12898,5047,6111,5836,3121,1525,18038,17165,865,2604,20246,2397,2133,4556,4048,3773,3155
vOUT2022,4,1,1,58,1,0,2,0,6,156,36,3,1,17,128,11,1,12,4,3,15,488,24,25,5,26,61926,122,90,38,33,382,23,590,1,201657,5,342,4,12,8,466,9,27,118,17,8,321,193,13,4,8516,11,5,12,20,7,102
vOUT2023,307,18999,186,1814,348,7356,532,289,3,40453,45443,161,0,311,2729,0,1378,18011,2259,38,0,794,1147,0,30625,0,3239,0,9449,4848,484,84723,51326,453,615,44560,168,2531,822,0,7168,16814,3068,81,700,0,13513,109,279,5,301,2240,345,32,366,1901,2066,1981
vOUT2024,36,4,0,93,4,4,7,1,3,10496,27,4,89,18196,12,13,0,23,5854,108,23,331,18,6,43,2,40,31,1,112396,238,8564,49342,4364,5,33643,12,28265,18,406,139,7,439,21,533,53,131,94,15435,53,114,404,37,15,10,152,93,7362
vOUT2025,394,516,279,843,485,180,31,488,0,2368,2580,241,0,936,1476,0,6754,876,220,52,3,25169,172,0,5418,0,105,0,499,385,649,1458,2454,19685,492,98526,6,755,406,0,104,416,984,1,334,0,4487,567,1723,671,70,462,27,131,2406,517,2757,491
vOUT2026,15139,1779,7018,1549,4727,1988,227,6162,0,2134,497,3189,253,2446,1193,2928,6376,115,172,84,26,22562,753,130,3201,153,520,10,615,3650,20,1179,213,18681,6698,93472,34,5789,1045,283,901,10958,4470,0,230,447,7828,3668,1576,7647,758,758,384,4186,2575,282,3726,204
vOUT2027,10,208,9,75,78,71,166,25,1,5898,639,83,13,9485,305,1614,400,85,4058,129,147,115,238,356,444,5,16,346,604,50053,245,4246,26408,2145,106,24701,77,14365,11,0,506,413,170,70,273,30,123,215,4954,65,50,140,55,225,708,151,173,4806
vOUT2028,3068,12589,2841,2580,2527,6571,16791,4976,92,552,0,4269,1709,559,806,2922,3250,459,800,3794,2034,1361,422,1099,1133,43,427,0,287,3409,1543,3189,12562,1391,3401,11555,2296,2071,1955,37956,2943,2274,5150,646,261,4071,708,893,1584,3897,504,567,458,2431,503,155,11887,422
vOUT2029,0,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33835,0,0,0,0,0,0,0,0,96791,1,0,0,0,0,0,0,0,0,0,0,6,59,0,0,3964,0,0,0,0,0,1
vOUT203,2440,730,1298,213,0,6192,10,422,0,406,0,643,0,1249,0,0,3668,759,0,35,0,286,0,0,843,0,0,0,0,25,3226,0,20,134,898,29,7,4,0,101,23357,2563,26733,2010,0,0,0,0,0,0,1037,640,3,138,0,0,599,13
vOUT2030,1,698,87,8379,614,247,353,48,2,875,18311,659,421,625,591,428,1064,204,13,219,65,6700,91,28,492,4,452,0,63,1066,3214,24021,473,706,9244,120739,688,7251,3724,6,10583,8388,7122,163,87,16,4524,183,43,225,1922,9453,462,6,129,80,1255,8344
vOUT2031,2,0,0,79,0,0,1,0,0,36,0,0,7,198,6,0,0,35,14,0,11,23727,0,0,0,0,4253,2,18,14101,2,1763,1,3860,76,13906,0,3350,0,0,0,0,0,0,1301,0,0,4365,117,0,0,22,0,0,3,0,0,10088
